image_id,split,fg_ratio,n_components,component_id,area,width,height,bbox_left,bbox_top,bbox_right,bbox_bottom,aspect_ratio,perimeter,circularity,solidity
003375,train,0.12205,3,2,746,143,8,25,61,168,69,17.875,290.97,0.110726,1.051445
003375,train,0.12205,3,3,3806,200,25,0,137,200,162,8.0,439.56,0.247542,0.969435
003379,train,0.122625,2,1,3960,200,31,0,126,200,157,6.4516,505.54,0.194713,0.834475
003379,train,0.122625,2,2,945,133,13,67,176,200,189,10.2308,282.28,0.149028,0.807347
003376,train,0.141,4,1,3950,200,25,0,50,200,75,8.0,440.77,0.255496,0.933806
003376,train,0.141,4,2,481,120,5,0,86,120,91,24.0,244.83,0.10084,1.154862
003376,train,0.141,4,3,275,70,5,130,88,200,93,14.0,143.07,0.168826,1.160338
003376,train,0.141,4,4,934,141,10,0,105,141,115,14.1,293.21,0.136518,1.004301
003377,train,0.11345,3,1,3018,200,21,0,48,200,69,9.5238,437.7,0.197961,0.857996
003377,train,0.11345,3,2,305,73,6,0,71,73,77,12.1667,151.66,0.166642,1.042735
003377,train,0.11345,3,3,1215,200,9,0,103,200,112,22.2222,415.94,0.088252,0.970447
003378,train,0.08365,4,1,1357,200,17,0,48,200,65,11.7647,430.67,0.09194,0.706035
003378,train,0.08365,4,2,280,61,6,0,93,61,99,10.1667,127.07,0.217909,1.129032
003378,train,0.08365,4,3,1073,170,8,30,109,200,117,21.25,351.21,0.109312,1.012264
003378,train,0.08365,4,4,636,161,6,39,125,200,131,26.8333,327.07,0.074711,1.029126
003374,train,0.04965,4,1,812,111,13,0,60,111,73,8.5385,234.77,0.185132,0.87974
003374,train,0.04965,4,2,303,75,7,102,104,177,111,10.7143,154.38,0.159751,0.919575
003374,train,0.04965,4,3,89,23,5,16,134,39,139,4.6,48.49,0.475751,1.219178
003374,train,0.04965,4,4,782,156,8,44,134,200,142,19.5,319.56,0.096232,1.021555
003382,train,0.11275,2,1,3368,200,32,0,32,200,64,6.25,453.3,0.205976,0.769389
003382,train,0.11275,2,2,1142,180,11,17,82,197,93,16.3636,371.94,0.103736,0.898505
003380,train,0.14215,4,1,351,78,6,71,20,149,26,13.0,159.9,0.172513,1.128617
003380,train,0.14215,4,2,3811,186,31,14,33,200,64,6.0,484.47,0.204042,0.838596
003380,train,0.14215,4,3,687,102,10,98,84,200,94,10.2,213.8,0.188867,0.97724
003380,train,0.14215,4,4,837,145,10,0,100,145,110,14.5,298.04,0.118408,0.914255
003381,train,0.08855,3,1,487,47,12,75,26,122,38,3.9167,108.73,0.517674,1.075055
003381,train,0.08855,3,2,753,136,8,64,46,200,54,17.0,279.31,0.121289,1.064311
003381,train,0.08855,3,3,2302,169,20,0,136,169,156,8.45,363.11,0.219398,0.949083
003383,train,0.153775,5,1,1353,200,15,0,1,200,16,13.3333,428.91,0.092421,0.750208
003383,train,0.153775,5,2,243,57,6,0,43,57,49,9.5,118.49,0.217514,1.119816
003383,train,0.153775,5,3,685,164,5,36,76,200,81,32.8,333.07,0.077594,1.165957
003383,train,0.153775,5,4,3218,200,20,0,152,200,172,10.0,426.28,0.222534,0.979157
003383,train,0.153775,5,5,652,157,7,0,174,157,181,22.4286,320.14,0.079941,0.946299
003387,train,0.0462,2,1,964,200,7,0,89,200,96,28.5714,406.73,0.073228,1.059923
003387,train,0.0462,2,2,884,200,7,0,133,200,140,28.5714,407.9,0.066766,0.99887
003385,train,0.113525,2,1,3314,168,28,32,66,200,94,6.0,533.6,0.146263,0.820805
003385,train,0.113525,2,2,1227,200,11,0,116,200,127,18.1818,412.14,0.090774,0.982386
003384,train,0.14205,3,1,826,152,8,48,16,200,24,19.0,312.73,0.106135,1.030568
003384,train,0.14205,3,2,3594,200,23,0,94,200,117,8.6957,434.63,0.239086,0.980895
003384,train,0.14205,3,3,1262,200,11,0,146,200,157,18.1818,417.11,0.091151,0.905958
003389,train,0.0421,1,1,1684,200,12,0,133,200,145,16.6667,431.64,0.113582,0.877998
003386,train,0.14005,3,1,4276,200,28,0,28,200,56,7.1429,640.18,0.131111,0.863141
003386,train,0.14005,3,2,1074,200,10,0,81,200,91,20.0,412.97,0.079136,0.874949
003386,train,0.14005,3,3,252,66,4,18,164,84,168,16.5,133.66,0.177267,1.33687
003388,train,0.0191,3,1,178,38,5,29,68,67,73,7.6,79.07,0.357762,1.257951
003388,train,0.0191,3,2,261,68,5,112,70,180,75,13.6,138.49,0.171019,1.154867
003388,train,0.0191,3,3,325,71,7,129,135,200,142,10.1429,149.31,0.183187,1.006192
003390,train,0.037825,2,1,1015,136,10,0,92,136,102,13.6,289.36,0.15234,0.916479
003390,train,0.037825,2,2,498,62,11,138,92,200,103,5.6364,136.04,0.338139,0.96325
003392,train,0.04555,2,1,519,117,6,83,41,200,47,19.5,241.21,0.112092,0.971001
003392,train,0.04555,2,2,1303,189,15,0,149,189,164,12.6,406.81,0.098939,0.755143
003393,train,0.0263,1,1,1052,156,12,44,80,200,92,13.0,325.11,0.125071,0.917175
003391,train,0.022825,2,1,426,68,12,0,87,68,99,5.6667,154.04,0.225602,0.829601
003391,train,0.022825,2,2,487,91,7,109,92,200,99,13.0,188.49,0.17226,1.12212
003396,train,0.12365,2,1,4023,200,24,0,104,200,128,8.3333,443.46,0.257075,0.972797
003396,train,0.12365,2,2,923,200,9,0,153,200,162,22.2222,410.97,0.068674,0.927638
003394,train,0.0737,3,1,1258,200,12,0,23,200,35,16.6667,419.01,0.09004,0.835048
003394,train,0.0737,3,2,898,188,7,0,127,188,134,26.8571,384.63,0.076279,1.022197
003394,train,0.0737,3,3,792,171,6,0,172,171,178,28.5,347.31,0.082507,1.066667
003399,train,0.103775,1,1,4151,200,25,0,62,200,87,8.0,441.56,0.267541,1.006059
003398,train,0.102975,1,1,4119,200,26,0,94,200,120,7.6923,443.21,0.263497,0.984112
003395,train,0.1118,2,1,3832,200,23,0,119,200,142,8.6957,438.97,0.249899,0.98712
003395,train,0.1118,2,2,640,146,7,0,168,146,175,20.8571,298.97,0.089977,1.007874
003404,train,0.090675,1,1,3627,200,22,0,149,200,171,9.0909,436.38,0.239342,0.989092
003402,train,0.099575,1,1,3983,200,25,0,59,200,84,8.0,441.46,0.25683,0.986868
003403,train,0.09135,1,1,3654,200,23,0,38,200,61,8.6957,440.87,0.236242,0.989573
003400,train,0.105,1,1,4200,200,25,0,134,200,159,8.0,444.38,0.267264,0.984298
003401,train,0.10205,1,1,4082,200,25,0,89,200,114,8.0,441.56,0.263094,0.969136
003397,train,0.124,2,1,3911,200,22,0,46,200,68,9.0909,439.21,0.254769,1.015976
003397,train,0.124,2,2,1049,200,8,0,94,200,102,25.0,407.31,0.079456,1.057993
003405,train,0.098625,1,1,3945,200,26,0,90,200,116,7.6923,444.63,0.250764,0.96502
003412,train,0.027425,1,1,1097,200,17,0,102,200,119,11.7647,418.18,0.078828,0.898444
003409,train,0.0783,2,1,97,19,6,146,139,165,145,3.1667,42.49,0.675312,1.220126
003409,train,0.0783,2,2,3035,200,30,0,150,200,180,6.6667,446.23,0.19154,0.923194
003407,train,0.054325,2,1,76,19,6,125,18,144,24,3.1667,40.73,0.575757,1.160305
003407,train,0.054325,2,2,2097,200,31,0,29,200,60,6.4516,686.75,0.055874,0.613786
003406,train,0.162725,2,1,4087,200,24,0,23,200,47,8.3333,438.97,0.266529,0.99829
003406,train,0.162725,2,2,2422,144,42,56,145,200,187,3.4286,371.62,0.220384,0.649069
003408,train,0.073125,2,1,87,19,6,162,92,181,98,3.1667,42.49,0.605692,1.183673
003408,train,0.073125,2,2,2838,200,29,0,103,200,132,6.8966,442.57,0.18208,0.892453
003411,train,0.0351,3,1,86,28,5,130,21,158,26,5.6,58.49,0.315948,1.162162
003411,train,0.0351,3,2,1208,200,21,0,23,200,44,9.5238,425.5,0.083846,0.7761
003411,train,0.0351,3,3,110,29,5,171,26,200,31,5.8,61.66,0.363613,1.235955
003410,train,0.038925,3,1,90,30,4,77,156,107,160,7.5,60.49,0.309138,1.276596
003410,train,0.038925,3,2,390,82,10,118,160,200,170,8.2,172.38,0.164921,1.018277
003410,train,0.038925,3,3,1077,200,20,0,163,200,183,10.0,419.84,0.076782,0.826871
003413,train,0.016225,3,1,87,28,5,78,108,106,113,5.6,59.66,0.307191,1.152318
003413,train,0.016225,3,2,141,25,9,63,123,88,132,2.7778,59.56,0.499543,0.962457
003413,train,0.016225,3,3,421,94,9,102,130,196,139,10.4444,195.21,0.138827,0.962286
003414,train,0.01905,2,1,141,27,10,25,23,52,33,2.7,62.38,0.455273,0.930693
003414,train,0.01905,2,2,621,133,12,67,29,200,41,11.0833,276.28,0.102233,0.928251
003421,train,0.0301,1,1,1204,200,10,0,82,200,92,20.0,413.46,0.088507,0.834951
003415,train,0.015925,2,1,598,125,8,0,42,125,50,15.625,256.97,0.113801,1.005042
003415,train,0.015925,2,2,39,13,3,0,106,13,109,4.3333,28.0,0.625113,1.625
003416,train,0.031275,3,1,995,200,8,0,26,200,34,25.0,408.73,0.074845,0.961817
003416,train,0.031275,3,2,126,33,5,56,90,89,95,6.6,69.07,0.331885,1.166667
003416,train,0.031275,3,3,130,44,3,0,110,44,113,14.6667,89.41,0.204334,1.529412
003423,train,0.02625,1,1,1050,200,8,0,67,200,75,25.0,408.73,0.078982,1.020408
003420,train,0.027675,3,1,618,100,10,65,123,165,133,10.0,213.36,0.170605,0.831763
003420,train,0.027675,3,2,409,61,9,0,124,61,133,6.7778,132.97,0.290685,0.94023
003420,train,0.027675,3,3,80,16,5,173,125,189,130,3.2,38.0,0.696198,1.333333
003422,train,0.01255,2,1,155,31,5,84,56,115,61,6.2,68.0,0.421234,1.291667
003422,train,0.01255,2,2,347,70,5,0,75,70,80,14.0,145.41,0.206218,1.264117
003424,train,0.02365,1,1,946,200,8,0,72,200,80,25.0,410.97,0.070385,0.950276
003419,train,0.040225,4,1,572,99,9,59,75,158,84,11.0,208.28,0.165689,0.913738
003419,train,0.040225,4,2,353,55,8,0,76,55,84,6.875,118.97,0.313405,1.055306
003419,train,0.040225,4,3,63,17,4,166,77,183,81,4.25,36.24,0.602713,1.384615
003419,train,0.040225,4,4,621,149,7,51,152,200,159,21.2857,305.07,0.083849,1.028146
003425,train,0.019625,1,1,785,177,7,4,139,181,146,25.2857,360.63,0.075851,0.969136
003426,train,0.0457,3,1,178,19,16,181,72,200,88,1.1875,55.46,0.727336,1.022989
003426,train,0.0457,3,2,974,130,12,70,114,200,126,10.8333,269.7,0.168272,0.939701
003426,train,0.0457,3,3,676,149,9,0,143,149,152,16.5556,307.21,0.090007,0.778353
003418,train,0.034875,6,1,133,31,6,0,37,31,43,5.1667,67.07,0.371528,1.108333
003418,train,0.034875,6,2,54,14,4,76,37,90,41,3.5,31.41,0.687624,1.421053
003418,train,0.034875,6,3,77,21,5,146,36,167,41,4.2,45.07,0.476327,1.175573
003418,train,0.034875,6,4,83,20,5,180,36,200,41,4.0,44.83,0.519016,1.22963
003418,train,0.034875,6,5,64,16,4,39,38,55,42,4.0,36.0,0.620562,1.422222
003418,train,0.034875,6,6,984,200,8,0,114,200,122,25.0,409.07,0.073894,0.954413
003417,train,0.035375,6,1,70,18,4,69,37,87,41,4.5,39.41,0.566242,1.4
003417,train,0.035375,6,2,76,23,5,102,37,125,42,4.6,47.9,0.416257,1.169231
003417,train,0.035375,6,3,250,61,6,139,37,200,43,10.1667,127.9,0.192049,1.035197
003417,train,0.035375,6,4,78,26,3,0,38,26,41,8.6667,54.0,0.336137,1.56
003417,train,0.035375,6,5,52,16,4,34,38,50,42,4.0,34.24,0.557287,1.333333
003417,train,0.035375,6,6,889,200,6,0,118,200,124,33.3333,405.66,0.067888,1.08547
003428,train,0.020275,2,1,407,92,5,0,121,92,126,18.4,188.24,0.144334,1.207715
003428,train,0.020275,2,2,404,97,6,103,122,200,128,16.1667,199.66,0.127357,1.090418
003430,train,0.073975,3,1,1496,200,16,0,49,200,65,12.5,427.15,0.103032,0.690834
003430,train,0.073975,3,2,736,181,21,0,127,181,148,8.619,378.33,0.064618,0.888352
003430,train,0.073975,3,3,727,168,20,0,135,168,155,8.4,353.5,0.073109,0.872226
003429,train,0.051125,2,1,817,200,9,0,19,200,28,22.2222,408.73,0.061456,0.987908
003429,train,0.051125,2,2,1228,200,11,0,136,200,147,18.1818,417.01,0.088738,0.793794
003427,train,0.0371,2,1,607,83,12,117,55,200,67,6.9167,179.21,0.237497,0.908003
003427,train,0.0371,2,2,877,194,8,0,85,194,93,24.25,397.8,0.069644,0.795104
003431,train,0.0647,2,1,716,147,10,0,16,147,26,14.7,306.28,0.095912,0.760085
003431,train,0.0647,2,2,1872,200,21,0,130,200,151,9.5238,522.12,0.086291,0.705882
003435,train,0.0178,3,1,391,105,9,86,88,191,97,11.6667,217.56,0.103811,0.966625
003435,train,0.0178,3,2,277,66,6,18,167,84,173,11.0,138.14,0.182405,1.02214
003435,train,0.0178,3,3,44,12,6,0,168,12,174,2.0,28.49,0.68143,1.222222
003432,train,0.063125,3,1,1505,200,17,0,32,200,49,11.7647,476.23,0.083391,0.723384
003432,train,0.063125,3,2,480,132,17,0,116,132,133,7.7647,277.6,0.078274,0.898876
003432,train,0.063125,3,3,540,119,15,0,125,119,140,7.9333,250.53,0.108117,0.891825
003434,train,0.021825,4,1,274,63,7,137,53,200,60,9.0,132.49,0.196167,1.012939
003434,train,0.021825,4,2,185,48,6,0,60,48,66,8.0,101.07,0.227577,1.078717
003434,train,0.021825,4,3,321,67,6,69,130,136,136,11.1667,141.8,0.200617,1.073579
003434,train,0.021825,4,4,93,23,7,41,132,64,139,3.2857,50.14,0.464823,1.120482
003436,train,0.0604,4,1,106,29,4,42,85,71,89,7.25,59.66,0.374279,1.350318
003436,train,0.0604,4,2,1097,109,17,91,111,200,128,6.4118,241.36,0.236648,0.938409
003436,train,0.0604,4,3,1156,112,16,88,140,200,156,7.0,242.53,0.246972,0.953009
003436,train,0.0604,4,4,57,13,6,85,159,98,165,2.1667,29.9,0.80123,1.225806
003433,train,0.0646,5,1,2178,200,21,0,34,200,55,9.5238,586.81,0.079482,0.740564
003433,train,0.0646,5,2,103,22,5,178,104,200,109,4.4,47.66,0.569897,1.295597
003433,train,0.0646,5,3,106,24,6,149,106,173,112,4.0,50.73,0.517633,1.184358
003433,train,0.0646,5,4,104,31,7,0,131,31,138,4.4286,66.73,0.293513,1.014634
003433,train,0.0646,5,5,93,22,6,0,138,22,144,3.6667,47.9,0.509367,1.2
003439,train,0.035,3,1,82,26,5,62,43,88,48,5.2,55.9,0.329768,1.078947
003439,train,0.035,3,2,665,142,18,0,73,142,91,7.8889,299.01,0.093466,0.909713
003439,train,0.035,3,3,653,133,18,0,81,133,99,7.3889,281.84,0.103304,0.886024
003437,train,0.069025,4,1,1408,137,17,63,22,200,39,8.0588,296.08,0.20183,0.897673
003437,train,0.069025,4,2,288,74,6,126,56,200,62,12.3333,153.07,0.15446,1.101338
003437,train,0.069025,4,3,441,68,12,132,99,200,111,5.6667,147.21,0.255714,0.972437
003437,train,0.069025,4,4,624,151,15,29,155,180,170,10.0667,313.36,0.079858,0.893343
003440,train,0.075675,3,1,831,200,9,0,49,200,58,22.2222,409.31,0.06233,0.945931
003440,train,0.075675,3,2,1001,200,9,0,85,200,94,22.2222,410.38,0.07469,0.979931
003440,train,0.075675,3,3,1195,200,10,0,112,200,122,20.0,411.31,0.088763,0.965657
003438,train,0.029175,4,1,316,46,10,119,31,165,41,4.6,104.87,0.361072,0.917271
003438,train,0.029175,4,2,338,86,5,0,43,86,48,17.2,175.9,0.137277,1.122924
003438,train,0.029175,4,3,48,12,4,33,50,45,54,3.0,28.0,0.76937,1.454545
003438,train,0.029175,4,4,465,112,12,88,102,200,114,9.3333,233.46,0.107214,0.902037
003445,train,0.03045,2,1,873,6,200,110,0,116,200,0.03,406.24,0.066474,1.077778
003445,train,0.03045,2,2,345,6,88,191,112,197,200,0.0682,180.73,0.132733,1.061538
003443,train,0.027825,3,1,210,3,70,47,0,50,70,0.0429,142.0,0.130874,1.521739
003443,train,0.027825,3,2,783,7,200,126,0,133,200,0.035,405.8,0.059752,1.000639
003443,train,0.027825,3,3,120,5,31,65,84,70,115,0.1613,65.66,0.349809,1.176471
003441,train,0.088275,5,1,161,34,7,19,14,53,21,4.8571,74.49,0.364666,1.095238
003441,train,0.088275,5,2,937,200,24,0,20,200,44,8.3333,422.57,0.065941,0.82193
003441,train,0.088275,5,3,519,123,15,77,20,200,35,8.2,258.53,0.097581,0.930942
003441,train,0.088275,5,4,813,200,7,0,151,200,158,28.5714,406.49,0.061832,1.054475
003441,train,0.088275,5,5,1101,200,9,0,186,200,195,22.2222,409.31,0.082582,1.007319
003446,train,0.041325,3,1,518,10,122,69,0,79,122,0.082,254.63,0.100399,0.700473
003446,train,0.041325,3,2,938,12,141,95,50,107,191,0.0851,293.46,0.136876,0.883239
003446,train,0.041325,3,3,197,17,24,131,156,148,180,0.7083,63.36,0.616751,0.958637
003448,train,0.066525,2,1,2113,21,200,42,0,63,200,0.105,590.71,0.076096,0.744538
003448,train,0.066525,2,2,548,10,110,166,0,176,110,0.0909,231.21,0.128815,0.831563
003442,train,0.026075,5,1,129,9,20,119,39,128,59,0.45,51.56,0.609867,1.011765
003442,train,0.026075,5,2,316,11,41,119,64,130,105,0.2683,99.94,0.397565,0.906743
003442,train,0.026075,5,3,333,13,40,118,109,131,149,0.325,97.6,0.439311,0.912329
003442,train,0.026075,5,4,214,54,4,27,151,81,155,13.5,111.41,0.216642,1.35443
003442,train,0.026075,5,5,51,6,11,120,159,126,170,0.5455,26.49,0.913631,1.228916
003447,train,0.051125,3,1,1192,9,200,29,0,38,200,0.045,413.46,0.087625,0.91341
003447,train,0.051125,3,2,362,6,91,151,0,157,91,0.0659,187.07,0.129989,1.067847
003447,train,0.051125,3,3,491,6,100,149,100,155,200,0.06,206.24,0.145056,1.117179
003444,train,0.0463,4,1,132,7,21,119,0,126,21,0.3333,50.24,0.657111,1.178571
003444,train,0.0463,4,2,984,8,177,43,23,51,200,0.0452,360.97,0.094899,1.017054
003444,train,0.0463,4,3,675,9,129,117,28,126,157,0.0698,268.28,0.117848,0.883508
003444,train,0.0463,4,4,61,4,17,122,172,126,189,0.2353,36.83,0.565163,1.370787
003449,train,0.021575,4,1,256,8,67,105,0,113,67,0.1194,141.21,0.161324,0.899824
003449,train,0.021575,4,2,94,8,23,34,57,42,80,0.3478,53.31,0.415585,1.05618
003449,train,0.021575,4,3,324,7,68,37,86,44,154,0.1029,144.63,0.19465,0.950147
003449,train,0.021575,4,4,189,6,46,113,154,119,200,0.1304,97.66,0.249038,1.061798
003454,train,0.048025,2,1,1329,8,200,145,0,153,200,0.04,410.49,0.099115,1.096987
003454,train,0.048025,2,2,592,8,147,172,53,180,200,0.0544,301.9,0.081622,0.903127
003455,train,0.020925,1,1,837,8,200,171,0,179,200,0.04,407.9,0.063216,0.977804
003456,train,0.0185,1,1,740,8,169,31,4,39,173,0.0473,345.21,0.078031,0.918114
003450,train,0.066775,3,1,101,4,27,116,18,120,45,0.1481,56.24,0.401236,1.355705
003450,train,0.066775,3,2,1579,18,137,47,63,65,200,0.1314,299.6,0.221062,0.94466
003450,train,0.066775,3,3,991,19,135,75,65,94,200,0.1407,503.05,0.04921,0.672777
003453,train,0.05825,3,1,616,16,156,35,26,51,182,0.1026,324.77,0.073391,0.835254
003453,train,0.05825,3,2,1441,17,136,166,64,183,200,0.125,293.84,0.209725,0.947092
003453,train,0.05825,3,3,273,6,70,144,126,150,196,0.0857,143.9,0.165674,1.070588
003452,train,0.02165,3,1,107,7,23,151,10,158,33,0.3043,51.9,0.499192,1.126316
003452,train,0.02165,3,2,322,6,69,153,39,159,108,0.087,143.8,0.195683,1.042071
003452,train,0.02165,3,3,437,8,125,32,75,40,200,0.064,254.97,0.084472,0.898253
003451,train,0.068625,3,1,563,18,147,65,0,83,147,0.1224,307.84,0.074656,0.825513
003451,train,0.068625,3,2,619,19,157,72,0,91,157,0.121,328.67,0.072008,0.893863
003451,train,0.068625,3,3,1563,13,200,157,0,170,200,0.065,431.15,0.105658,0.816188
003459,train,0.0211,1,1,844,14,172,90,28,104,200,0.0814,357.11,0.083165,0.959636
003460,train,0.025075,1,1,1003,16,200,94,0,110,200,0.08,415.36,0.073059,0.8837
003462,train,0.05675,2,1,2169,31,200,89,0,120,200,0.155,850.07,0.037719,0.687045
003462,train,0.05675,2,2,101,7,21,125,120,132,141,0.3333,46.73,0.581271,1.103825
003458,train,0.024175,2,1,393,9,108,6,40,15,148,0.0833,220.63,0.101457,0.925795
003458,train,0.024175,2,2,574,7,123,166,77,173,200,0.0569,251.9,0.113676,1.048402
003464,train,0.021525,1,1,861,16,200,48,0,64,200,0.08,415.36,0.062715,0.892228
003465,train,0.0875,1,1,3500,21,200,35,0,56,200,0.105,433.9,0.233614,1.014493
003461,train,0.0584,2,1,2262,32,197,11,0,43,197,0.1624,836.55,0.040618,0.695251
003461,train,0.0584,2,2,74,6,21,49,113,55,134,0.2857,45.9,0.441393,1.104478
003466,train,0.0907,1,1,3628,23,200,78,0,101,200,0.115,438.14,0.237491,0.983198
003469,train,0.103,1,1,4120,25,200,81,0,106,200,0.125,443.56,0.263154,0.983294
003457,train,0.024975,5,1,167,3,58,47,27,50,85,0.0517,115.66,0.156886,1.511312
003457,train,0.024975,5,2,279,34,14,58,119,92,133,2.4286,89.36,0.43911,0.869159
003457,train,0.024975,5,3,322,41,12,96,119,137,131,3.4167,104.08,0.373511,0.862115
003457,train,0.024975,5,4,73,14,7,28,120,42,127,2.0,33.31,0.826584,1.177419
003457,train,0.024975,5,5,158,22,9,141,120,163,129,2.4444,54.38,0.671293,1.067568
003463,train,0.0345,3,1,845,21,200,35,0,56,200,0.105,422.91,0.05937,0.629423
003463,train,0.0345,3,2,80,6,28,59,45,65,73,0.2143,58.73,0.291481,1.052632
003463,train,0.0345,3,3,455,14,115,47,85,61,200,0.1217,240.53,0.098831,1.004415
003468,train,0.10345,1,1,4138,25,200,41,0,66,200,0.125,442.04,0.266118,0.977788
003467,train,0.08975,1,1,3590,23,200,124,0,147,200,0.115,440.04,0.232979,0.976472
003471,train,0.095975,1,1,3839,22,200,20,0,42,200,0.11,437.31,0.252256,0.999349
003470,train,0.09695,1,1,3878,24,200,149,0,173,200,0.12,442.04,0.249397,0.981772
003473,train,0.106825,2,1,386,5,100,116,0,121,100,0.05,203.66,0.11695,1.147103
003473,train,0.106825,2,2,3887,23,200,149,0,172,200,0.115,438.73,0.253766,0.992848
003472,train,0.11325,2,1,494,7,104,28,0,35,104,0.0673,214.49,0.13494,1.066955
003472,train,0.11325,2,2,4036,23,200,62,0,85,200,0.115,439.56,0.262502,1.008244
003477,train,0.027225,2,1,782,14,114,43,0,57,114,0.1228,248.77,0.15879,0.74976
003477,train,0.027225,2,2,307,7,81,6,116,13,197,0.0864,167.8,0.137015,0.836512
003476,train,0.032175,2,1,101,5,24,10,0,15,24,0.2083,52.83,0.454774,1.246914
003476,train,0.032175,2,2,1186,14,200,42,0,56,200,0.07,428.23,0.081274,0.657246
003475,train,0.081,3,1,109,4,44,9,0,13,44,0.0909,90.83,0.166032,1.141361
003475,train,0.081,3,2,847,10,149,22,0,32,149,0.0671,310.97,0.110066,0.894403
003475,train,0.081,3,3,2284,21,200,51,0,72,200,0.105,436.81,0.150424,0.743611
003478,train,0.037125,2,1,1211,11,200,36,0,47,200,0.055,412.73,0.089336,0.930822
003478,train,0.037125,2,2,274,7,80,69,0,76,80,0.0875,165.8,0.125255,0.844376
003481,train,0.0746,3,1,587,7,112,107,0,114,112,0.0625,232.73,0.136192,1.02354
003481,train,0.0746,3,2,1948,19,200,138,0,157,200,0.095,432.67,0.130764,0.726324
003481,train,0.0746,3,3,449,6,109,74,91,80,200,0.055,221.31,0.115197,1.115528
003474,train,0.0953,6,1,859,8,176,52,0,60,176,0.0455,358.14,0.084157,0.974475
003474,train,0.0953,6,2,342,10,42,70,0,80,42,0.2381,95.9,0.467308,1.077165
003474,train,0.0953,6,3,1621,18,114,97,86,115,200,0.1579,280.38,0.25911,0.958604
003474,train,0.0953,6,4,316,6,80,136,93,142,173,0.075,163.9,0.147823,1.091537
003474,train,0.0953,6,5,160,5,41,146,108,151,149,0.122,84.49,0.281688,1.226054
003474,train,0.0953,6,6,514,10,76,68,124,78,200,0.1316,163.9,0.240446,0.952734
003480,train,0.047075,5,1,303,4,88,60,0,64,88,0.0455,178.83,0.119064,1.281184
003480,train,0.047075,5,2,1153,13,200,123,0,136,200,0.065,436.81,0.075937,0.571499
003480,train,0.047075,5,3,269,6,57,59,93,65,150,0.1053,119.66,0.236095,1.116183
003480,train,0.047075,5,4,101,6,22,58,161,64,183,0.2727,47.9,0.553184,1.154286
003480,train,0.047075,5,5,57,5,13,58,187,63,200,0.3846,30.24,0.783151,1.310345
003482,train,0.0435,4,1,858,8,169,87,31,95,200,0.0473,343.56,0.091348,0.988479
003482,train,0.0435,4,2,430,11,48,104,36,115,84,0.2292,108.38,0.459983,1.051345
003482,train,0.0435,4,3,210,4,60,146,140,150,200,0.0667,121.66,0.178302,1.30031
