image_id,split,area,width,height,size_category
003983,train,40,2,20,small
003983,train,136,4,49,small
003983,train,160,4,46,small
003983,train,1026,65,27,medium
003987,train,208,6,58,small
003987,train,492,6,127,small
003987,train,878,10,129,small
003987,train,780,11,118,small
003987,train,129,5,52,small
003987,train,100,7,31,small
003987,train,88,35,6,small
003987,train,1716,155,23,medium
003987,train,485,44,22,small
003988,train,750,157,11,small
003988,train,14,14,1,small
003988,train,2127,198,22,medium
003992,train,1326,27,76,medium
003992,train,57,5,19,small
003992,train,234,5,79,small
003992,train,59,7,23,small
003992,train,16,2,15,small
003992,train,88,5,26,small
003992,train,268,11,54,small
003992,train,53,4,20,small
003992,train,57,1,57,small
003992,train,87,6,23,small
003989,train,109,3,39,small
003989,train,286,55,8,small
003989,train,28,24,3,small
003989,train,112,44,8,small
003989,train,1,1,1,small
003989,train,80,36,7,small
003989,train,112,10,55,small
003989,train,186,7,41,small
003989,train,13,1,13,small
003986,train,69,5,18,small
003986,train,783,14,85,small
003986,train,401,9,77,small
003986,train,41,1,41,small
003986,train,37,3,19,small
003986,train,9,1,9,small
003986,train,432,52,14,small
003986,train,474,51,15,small
003986,train,182,27,12,small
003986,train,80,17,9,small
003986,train,410,10,61,small
003986,train,195,6,62,small
003986,train,357,10,59,small
003986,train,170,4,58,small
003986,train,179,7,38,small
003986,train,145,6,37,small
003986,train,68,4,28,small
003990,train,1008,12,96,small
003990,train,243,14,48,small
003990,train,422,10,70,small
003990,train,16,3,16,small
003990,train,352,14,56,small
003990,train,33,16,5,small
003990,train,174,35,13,small
003990,train,170,28,9,small
003990,train,37,26,4,small
003990,train,33,15,5,small
003990,train,1,1,1,small
003990,train,1,1,1,small
003990,train,91,5,22,small
003994,train,145,7,33,small
003994,train,409,11,70,small
003994,train,159,7,36,small
003994,train,313,11,58,small
003994,train,142,9,55,small
003994,train,72,5,25,small
003994,train,261,10,47,small
003995,train,1569,50,153,medium
003995,train,2129,25,138,medium
003995,train,1893,19,194,medium
003995,train,91,5,25,small
003996,train,1451,20,186,medium
003996,train,150,4,57,small
003996,train,1296,23,109,medium
003996,train,68,3,30,small
004001,train,884,10,141,small
004001,train,4101,35,192,medium
004001,train,3128,26,184,medium
004001,train,118,14,24,small
004001,train,246,10,52,small
004001,train,299,10,41,small
003997,train,106,6,27,small
003997,train,972,16,110,small
003997,train,215,7,70,small
003997,train,72,5,22,small
003997,train,206,9,35,small
003997,train,55,6,17,small
003997,train,84,5,32,small
003997,train,27,3,13,small
003997,train,111,5,39,small
003997,train,71,4,23,small
003998,train,271,7,99,small
003998,train,1092,15,112,medium
003998,train,864,26,77,small
003993,train,1089,24,70,medium
003993,train,2044,20,199,medium
003993,train,167,25,33,small
003993,train,41,4,17,small
003993,train,93,8,25,small
003993,train,21,2,18,small
003993,train,219,6,79,small
003993,train,192,10,56,small
003993,train,67,4,21,small
003993,train,107,7,26,small
003993,train,99,7,27,small
003999,train,408,7,140,small
003999,train,1070,14,153,medium
003999,train,397,15,57,small
003999,train,118,5,40,small
004003,train,115,12,10,small
004003,train,3773,50,174,medium
004003,train,1043,83,187,medium
004003,train,504,8,95,small
004003,train,39,14,23,small
004003,train,177,6,44,small
004003,train,286,8,56,small
004003,train,430,18,48,small
004007,train,254,7,51,small
004007,train,108,5,52,small
004007,train,97,4,31,small
004007,train,1226,29,121,medium
004007,train,84,13,30,small
004007,train,288,7,56,small
004007,train,122,9,21,small
004000,train,164,8,37,small
004000,train,1974,26,149,medium
004000,train,570,9,92,small
004000,train,523,15,47,small
004000,train,147,8,24,small
004000,train,117,5,29,small
004000,train,171,9,30,small
004000,train,534,12,68,small
004005,train,614,21,87,small
004005,train,957,59,200,small
004005,train,2527,28,153,medium
004005,train,1541,23,131,medium
004005,train,84,7,16,small
004002,train,152,6,36,small
004002,train,1322,23,143,medium
004002,train,243,7,62,small
004002,train,2787,34,154,medium
004002,train,133,7,30,small
004002,train,380,9,75,small
004002,train,208,7,46,small
004002,train,829,31,48,small
004004,train,1010,24,97,small
004004,train,431,8,78,small
004004,train,82,17,31,small
004004,train,467,8,87,small
004004,train,211,7,52,small
004004,train,231,11,40,small
004008,train,773,18,78,small
004008,train,75,8,22,small
004008,train,64,5,17,small
004008,train,105,5,27,small
004008,train,62,4,21,small
004008,train,442,8,77,small
004008,train,37,3,19,small
004008,train,704,14,70,small
004009,train,130,5,36,small
004009,train,2140,22,179,medium
004009,train,776,16,108,small
004009,train,673,20,93,small
004009,train,248,13,34,small
004009,train,251,8,46,small
004006,train,260,8,50,small
004006,train,295,9,45,small
004006,train,129,6,35,small
004006,train,78,3,30,small
004006,train,1024,27,123,medium
004006,train,155,9,30,small
004006,train,60,4,22,small
004006,train,119,21,32,small
004015,train,2360,16,183,medium
004015,train,275,9,47,small
004015,train,445,10,70,small
004015,train,228,8,47,small
004013,train,1007,27,60,small
004013,train,227,8,53,small
004013,train,1558,21,120,medium
004013,train,235,7,75,small
004012,train,596,9,118,small
004012,train,2094,24,156,medium
004012,train,475,13,58,small
004012,train,108,6,24,small
004011,train,371,13,69,small
004011,train,238,5,62,small
004011,train,681,17,72,small
004011,train,348,7,80,small
004011,train,475,19,53,small
004011,train,106,6,31,small
004011,train,112,6,23,small
004017,train,2587,16,199,medium
004017,train,283,12,47,small
004017,train,2688,26,194,medium
004017,train,1631,31,86,medium
004014,train,2330,20,154,medium
004014,train,1173,24,96,medium
004010,train,743,22,93,small
004010,train,70,4,20,small
004010,train,138,10,45,small
004010,train,3390,43,113,medium
004010,train,298,7,61,small
004016,train,7482,49,196,medium
004016,train,1958,15,171,medium
004016,train,265,8,78,small
004016,train,186,11,40,small
004016,train,290,8,49,small
004019,train,2787,16,199,medium
004019,train,1485,16,174,medium
004019,train,422,10,74,small
004019,train,629,14,87,small
004019,train,290,13,42,small
004018,train,2547,17,199,medium
004018,train,3250,44,112,medium
004018,train,2133,29,137,medium
004018,train,1238,36,124,medium
004022,train,2402,16,185,medium
004022,train,221,9,66,small
004022,train,44,6,24,small
004021,train,2700,17,200,medium
004021,train,798,19,88,small
004021,train,1442,13,149,medium
004021,train,173,9,27,small
004021,train,221,9,45,small
004021,train,1502,34,79,medium
004021,train,251,9,64,small
004026,train,743,23,71,small
004026,train,380,13,52,small
004026,train,151,11,29,small
004026,train,2599,200,18,medium
004026,train,304,11,66,small
004025,train,52,4,21,small
004025,train,2492,199,18,medium
004025,train,43,4,18,small
004025,train,88,5,26,small
004025,train,310,9,60,small
004025,train,211,11,52,small
004025,train,87,6,35,small
004025,train,218,11,38,small
004020,train,2698,17,200,medium
004020,train,103,5,34,small
004020,train,1129,18,159,medium
004020,train,256,8,52,small
004023,train,2146,15,198,medium
004023,train,123,9,30,small
004023,train,788,13,121,small
004023,train,778,19,75,small
004023,train,95,5,28,small
004023,train,123,8,22,small
004023,train,86,5,25,small
004027,train,2252,23,159,medium
004027,train,1494,24,100,medium
004027,train,946,24,102,small
004027,train,463,13,64,small
004027,train,232,15,32,small
004024,train,428,13,62,small
004024,train,320,15,54,small
004024,train,626,18,73,small
004024,train,75,5,33,small
004024,train,113,5,29,small
004024,train,726,18,88,small
004024,train,98,6,23,small
004028,train,2306,24,149,medium
004028,train,1811,31,117,medium
004028,train,482,13,71,small
004035,train,2861,197,19,medium
004035,train,1606,33,152,medium
004035,train,283,9,54,small
004029,train,547,12,84,small
004029,train,131,9,21,small
004029,train,2749,28,174,medium
004029,train,1399,24,123,medium
004031,train,806,193,25,small
004031,train,1,1,1,small
004031,train,82,57,4,small
004031,train,346,179,19,small
004031,train,18,18,1,small
004031,train,5,5,1,small
004031,train,3,3,1,small
004031,train,3,3,1,small
004031,train,1,1,1,small
004031,train,1,1,1,small
004031,train,2,2,1,small
004031,train,1,1,1,small
004031,train,1850,33,140,medium
004036,train,1202,24,94,medium
004036,train,3175,198,23,medium
004036,train,212,15,26,small
004036,train,130,7,29,small
004033,train,494,114,16,small
004033,train,335,80,9,small
004033,train,269,106,12,small
004033,train,340,13,40,small
004033,train,887,30,118,small
004034,train,114,12,28,small
004034,train,313,10,60,small
004034,train,321,15,39,small
004034,train,714,199,17,small
004034,train,314,12,38,small
004030,train,5979,42,199,medium
004030,train,1120,18,122,medium
004030,train,1363,24,105,medium
004032,train,168,13,19,small
004032,train,75,4,26,small
004032,train,917,199,23,small
004032,train,1,1,1,small
004032,train,1,1,1,small
004032,train,487,176,18,small
004032,train,12,12,1,small
004032,train,12,12,1,small
004032,train,11,11,1,small
004032,train,9,9,1,small
004032,train,9,9,1,small
004032,train,1,1,1,small
004032,train,1058,29,81,medium
004038,train,234,10,42,small
004038,train,1595,199,13,medium
004038,train,1398,199,12,medium
004038,train,481,20,53,small
004044,train,247,11,29,small
004044,train,170,75,6,small
004044,train,171,70,6,small
004044,train,194,50,7,small
004044,train,80,38,6,small
004044,train,125,5,45,small
004044,train,135,7,35,small
004044,train,361,21,43,small
004041,train,130,7,32,small
004041,train,166,7,46,small
004041,train,1482,197,12,medium
004041,train,977,197,9,small
004041,train,404,16,57,small
004040,train,506,19,48,small
004040,train,1499,199,13,medium
004040,train,1390,199,11,medium
004040,train,557,19,49,small
004040,train,844,21,57,small
004039,train,130,8,36,small
004039,train,154,6,42,small
004039,train,1595,199,13,medium
004039,train,1097,199,10,medium
004039,train,360,15,53,small
004042,train,177,6,44,small
004042,train,212,9,56,small
004042,train,1,1,1,small
004042,train,812,112,10,small
004042,train,694,116,8,small
004037,train,334,15,56,small
004037,train,1497,199,14,medium
004037,train,1297,199,10,medium
004045,train,76,26,4,small
004045,train,305,77,6,small
004045,train,91,31,4,small
004045,train,40,22,2,small
004045,train,1,1,1,small
004045,train,1,1,1,small
004045,train,169,66,6,small
004045,train,370,11,61,small
004045,train,59,33,4,small
004045,train,99,7,24,small
004049,train,904,122,11,small
004049,train,575,13,80,small
004049,train,178,7,48,small
004047,train,114,8,36,small
004047,train,172,5,51,small
004043,train,77,4,29,small
004043,train,86,5,25,small
004043,train,918,20,65,small
004043,train,981,199,12,small
004043,train,628,15,85,small
004051,train,1654,17,184,medium
004051,train,42,3,14,small
004051,train,250,9,45,small
004051,train,57,3,29,small
004051,train,42,4,24,small
004051,train,113,4,36,small
004051,train,36,3,16,small
004051,train,120,6,35,small
004048,train,1128,198,10,medium
004048,train,1428,18,149,medium
004046,train,819,18,93,small
004046,train,328,10,70,small
004046,train,2564,197,16,medium
004046,train,1364,22,75,medium
004046,train,249,8,46,small
004050,train,2813,26,199,medium
004050,train,41,2,25,small
004050,train,36,3,20,small
004050,train,454,9,76,small
004050,train,85,7,25,small
004050,train,33,3,15,small
004058,train,834,118,26,small
004058,train,51,27,4,small
004058,train,92,5,32,small
004058,train,383,13,40,small
004058,train,84,5,26,small
004058,train,81,7,24,small
004054,train,169,9,29,small
004054,train,345,9,62,small
004054,train,51,3,27,small
004054,train,79,5,28,small
004054,train,1496,193,46,medium
004055,train,82,3,43,small
004055,train,54,4,21,small
004055,train,206,6,46,small
004059,train,43,4,13,small
004059,train,54,4,23,small
004059,train,36,4,20,small
004059,train,266,9,50,small
004059,train,1407,194,47,medium
004059,train,1,1,1,small
004059,train,97,37,7,small
004057,train,87,3,51,small
004057,train,24,2,23,small
004057,train,2029,23,156,medium
004057,train,103,6,32,small
004056,train,203,6,63,small
004056,train,373,11,83,small
004056,train,175,6,49,small
004056,train,90,6,21,small
004053,train,1,1,1,small
004053,train,2052,193,14,medium
004053,train,179,6,42,small
004053,train,1592,21,139,medium
004053,train,104,6,27,small
004053,train,106,6,30,small
004052,train,1680,19,178,medium
004063,train,306,105,5,small
004063,train,1094,31,70,medium
004063,train,165,8,33,small
004063,train,322,90,5,small
004063,train,319,69,7,small
004063,train,31,23,2,small
004063,train,42,27,4,small
004063,train,140,46,5,small
004063,train,920,113,20,small
004063,train,325,84,7,small
004063,train,57,27,4,small
004060,train,67,5,18,small
004060,train,136,6,34,small
004060,train,53,4,29,small
004060,train,129,6,43,small
004060,train,267,52,8,small
004060,train,90,31,5,small
004060,train,278,57,8,small
004060,train,580,101,21,small
004060,train,44,15,9,small
004062,train,728,20,48,small
004062,train,759,147,9,small
004062,train,1807,175,21,medium
004062,train,914,19,109,small
004061,train,469,14,52,small
004061,train,233,87,8,small
004061,train,496,75,12,small
004061,train,75,5,25,small
004061,train,1160,101,19,medium
004061,train,1,1,1,small
004061,train,163,6,47,small
004066,train,473,100,7,small
004066,train,187,57,6,small
004066,train,230,12,29,small
004066,train,135,52,5,small
004066,train,910,80,14,small
004066,train,928,55,21,small
004066,train,385,15,50,small
004066,train,118,10,25,small
004066,train,247,8,58,small
004066,train,80,16,5,small
004066,train,174,58,6,small
004066,train,284,12,36,small
004066,train,72,29,7,small
004065,train,531,132,8,small
004065,train,1311,18,119,medium
004065,train,241,79,7,small
004065,train,314,75,7,small
004065,train,840,130,10,small
004065,train,161,64,4,small
004065,train,110,32,4,small
004065,train,197,68,6,small
004065,train,738,153,13,small
004065,train,269,82,6,small
004068,train,1998,22,199,medium
004068,train,937,11,177,small
004064,train,384,10,62,small
004064,train,598,169,8,small
004064,train,305,37,13,small
004064,train,289,40,11,small
004064,train,1013,114,20,small
004064,train,205,78,5,small
004064,train,211,57,6,small
004064,train,110,44,5,small
004071,train,86,25,7,small
004071,train,84,28,6,small
004071,train,259,44,11,small
004071,train,222,50,7,small
004071,train,269,47,12,small
004071,train,251,77,6,small
004071,train,95,59,4,small
004069,train,59,5,32,small
004069,train,189,7,48,small
004069,train,1,1,1,small
004069,train,11,11,1,small
004069,train,71,26,3,small
004069,train,30,15,3,small
004069,train,407,10,62,small
004069,train,163,7,40,small
004069,train,155,41,7,small
004069,train,1,1,1,small
004069,train,126,48,9,small
004072,train,1266,76,23,medium
004072,train,90,24,7,small
004072,train,51,17,7,small
004072,train,65,20,7,small
004072,train,1,1,1,small
004072,train,193,47,11,small
004072,train,50,21,5,small
004072,train,238,78,6,small
004072,train,55,54,2,small
004070,train,81,5,36,small
004070,train,40,4,18,small
004070,train,343,65,8,small
004070,train,256,49,13,small
004070,train,205,9,31,small
004070,train,55,6,20,small
004070,train,103,6,34,small
004070,train,39,4,17,small
004070,train,1,1,1,small
